Id da Instalação;Id do Equipamento;Nome;Tipo do Equipamento;Id Tipo de Rede;Tipo de Rede;Agente Proprietário;Data Prevista;Data Entrada;Data de Necessidade do SIN
RJSTCM;RJSTCM1BC2          ;BC  138 kV   50 Mvar CAMPOS                    2 RJ                     ;BCP;COM;COMPLEMENTAR   ;FURNAS CENTRAIS ELÉTRICAS S.A.                                 ;;31/12/1990;
RJSTCM;RJSTCM3BC10         ;BC  345 kV   60 Mvar CAMPOS                   10 RJ                     ;BCP;BAS;BASICA         ;FURNAS CENTRAIS ELÉTRICAS S.A.                                 ;31/01/2001;23/01/2001;01/01/2001
RJSTCM;RJSTCM3BC9          ;BC  345 kV   60 Mvar CAMPOS                    9 RJ                     ;BCP;BAS;BASICA         ;FURNAS CENTRAIS ELÉTRICAS S.A.                                 ;30/01/2001;23/01/2001;01/01/2001
RJSTJP;RJSTJP1BC1A         ;BC  138 kV  100 Mvar JACAREPAGUA              1A RJ                     ;BCP;COM;COMPLEMENTAR   ;FURNAS CENTRAIS ELÉTRICAS S.A.                                 ;;31/12/1990;
RJSTJP;RJSTJP1BC1B         ;BC  138 kV  100 Mvar JACAREPAGUA              1B RJ                     ;BCP;COM;COMPLEMENTAR   ;FURNAS CENTRAIS ELÉTRICAS S.A.                                 ;;31/12/1990;
RJSTRL;RJSTRL1BC1          ;BC  138 kV   75 Mvar ROCHA LEAO                1 RJ                     ;BCP;SUP;SUPERVISAO     ;FURNAS CENTRAIS ELÉTRICAS S.A.                                 ;31/10/2009;25/09/2009;28/02/2006
RJSTRL;RJSTRL1BC2          ;BC  138 kV   75 Mvar ROCHA LEAO                2 RJ                     ;BCP;SUP;SUPERVISAO     ;FURNAS CENTRAIS ELÉTRICAS S.A.                                 ;31/10/2009;29/09/2009;28/02/2006
RJSTSJ;RJSTSJ1BC1          ;BC  138 kV  150 Mvar SAO JOSE                  1 RJ                     ;BCP;COM;COMPLEMENTAR   ;FURNAS CENTRAIS ELÉTRICAS S.A.                                 ;;15/12/1997;
RJSTSJ;RJSTSJ1BC2          ;BC  138 kV  100 Mvar SAO JOSE                  2 RJ                     ;BCP;COM;COMPLEMENTAR   ;FURNAS CENTRAIS ELÉTRICAS S.A.                                 ;;31/12/1990;
RJSTSJ;RJSTSJ1BC3          ;BC  138 kV  150 Mvar SAO JOSE                  3 RJ                     ;BCP;COM;COMPLEMENTAR   ;FURNAS CENTRAIS ELÉTRICAS S.A.                                 ;;21/12/1997;
RJSTSJ;RJSTSJ1BC4          ;BC  138 kV  100 Mvar SAO JOSE                  4 RJ                     ;BCP;COM;COMPLEMENTAR   ;FURNAS CENTRAIS ELÉTRICAS S.A.                                 ;;31/12/1990;
RJSTVP;RJSTVP1BC1          ;BC  138 kV   50 Mvar VENDA PEDRAS              1 RJ                     ;BCP;COM;COMPLEMENTAR   ;PEDRAS TRANSMISSORA DE ENERGIA S.A.                            ;30/11/2010;05/12/2010;31/03/2008
RJSTVP;RJSTVP1BC2          ;BC  138 kV   50 Mvar VENDA PEDRAS              2 RJ                     ;BCP;COM;COMPLEMENTAR   ;PEDRAS TRANSMISSORA DE ENERGIA S.A.                            ;30/11/2010;05/12/2010;31/03/2008
RJVRD ;RJVRD-1BC1          ;BC  138 kV 26P4 Mvar VOLTA REDONDA             1 RJ                     ;BCP;SUP;SUPERVISAO     ;LIGHT SERVIÇOS DE ELETRICIDADE S.A                             ;;31/12/1990;
RJVRD ;RJVRD-1BC2          ;BC  138 kV 26P4 Mvar VOLTA REDONDA             2 RJ                     ;BCP;SUP;SUPERVISAO     ;LIGHT SERVIÇOS DE ELETRICIDADE S.A                             ;;31/12/1990;
RJVRD ;RJVRD-1BC3          ;BC  138 kV 26P4 Mvar VOLTA REDONDA             3 RJ                     ;BCP;SUP;SUPERVISAO     ;LIGHT SERVIÇOS DE ELETRICIDADE S.A                             ;;31/12/1990;
RJVRD ;RJVRD-1BC4          ;BC  138 kV 26P4 Mvar VOLTA REDONDA             4 RJ                     ;BCP;SUP;SUPERVISAO     ;LIGHT SERVIÇOS DE ELETRICIDADE S.A                             ;;31/12/1990;
RJVRD ;RJVRD-1BC5          ;BC  138 kV 26P4 Mvar VOLTA REDONDA             5 RJ                     ;BCP;SUP;SUPERVISAO     ;LIGHT SERVIÇOS DE ELETRICIDADE S.A                             ;;31/12/1990;
RJVRD ;RJVRD-1BC6          ;BC  138 kV 26P4 Mvar VOLTA REDONDA             6 RJ                     ;BCP;SUP;SUPERVISAO     ;LIGHT SERVIÇOS DE ELETRICIDADE S.A                             ;;31/12/1990;
RJZIN ;RJZIN-1BC1          ;BC  138 kV 26P4 Mvar ZONA INDUSTR.             1 RJ                     ;BCP;COM;COMPLEMENTAR   ;LIGHT SERVIÇOS DE ELETRICIDADE S.A                             ;;31/12/1990;
RJZIN ;RJZIN-1BC2          ;BC  138 kV 26P4 Mvar ZONA INDUSTR.             2 RJ                     ;BCP;COM;COMPLEMENTAR   ;LIGHT SERVIÇOS DE ELETRICIDADE S.A                             ;;31/12/1990;
RJZIN ;RJZIN-1BC3          ;BC  138 kV 26P4 Mvar ZONA INDUSTR.             3 RJ                     ;BCP;COM;COMPLEMENTAR   ;LIGHT SERVIÇOS DE ELETRICIDADE S.A                             ;;31/12/1990;
RNABR ;RNABR-0BCH1         ;BC 34P5 kV   15 Mvar AREIA BRANCA             H1 RN                     ;BCP;SUP;SUPERVISAO     ;SOLAIRE FLORESTA I ENERGIA SOLAR SPE S.A.                      ;30/09/2017;;
RNABR ;RNABR-0BCH2         ;BC 34P5 kV   15 Mvar AREIA BRANCA             H2 RN                     ;BCP;SUP;SUPERVISAO     ;SOLAIRE FLORESTA I ENERGIA SOLAR SPE S.A.                      ;30/09/2017;;
RNACA ;RNACA-0BCH1         ;BC 34P5 kV   17 Mvar ACAUA                    H1 RN                     ;BCP;SUP;SUPERVISAO     ;ACAUA ENERGIA S/A                                              ;01/03/2022;;
RNACD ;RNACD-0BC1          ;BC 13P8 kV  3P1 Mvar ACU II                   H1 RN                     ;BCP;BAS;BASICA         ;CHESF - Companhia Hidro Elétrica do São Francisco              ;;31/12/1990;
RNACD ;RNACD-0BC2          ;BC 13P8 kV  3P1 Mvar ACU II                   H2 RN                     ;BCP;BAS;BASICA         ;CHESF - Companhia Hidro Elétrica do São Francisco              ;;31/12/1990;
RNACD ;RNACD-0BC3          ;BC 13P8 kV  3P6 Mvar ACU II                   H3 RN                     ;BCP;BAS;BASICA         ;CHESF - Companhia Hidro Elétrica do São Francisco              ;;31/12/1990;
RNACD ;RNACD-0BC4          ;BC 13P8 kV  3P6 Mvar ACU II                   H4 RN                     ;BCP;BAS;BASICA         ;CHESF - Companhia Hidro Elétrica do São Francisco              ;;31/12/1990;
RNAFB ;RNAFB-0BCH1         ;BC 34P5 kV   15 Mvar AFONSO BEZERRA           H1 RN                     ;BCP;SUP;SUPERVISAO     ;AFONSO BEZERRA I GERACAO DE ENERGIA SPE S.A                    ;31/12/2023;;
RNBFJ ;RNBFJ-0BC1          ;BC 34P5 kV  6P5 Mvar BAIXA DO FEIJAO          H1 RN                     ;BCP;SUP;SUPERVISAO     ;CENTRAL EÓLICA BAIXA DO FEIJÃO I SA                            ;30/06/2016;;
RNBFJ ;RNBFJ-0BCH2         ;BC 34P5 kV  6P5 Mvar BAIXA DO FEIJAO          H2 RN                     ;BCP;SUP;SUPERVISAO     ;CENTRAL EÓLICA BAIXA DO FEIJÃO I SA                            ;30/06/2016;;
RNBFJ ;RNBFJ-0BCH3         ;BC 34P5 kV  6P5 Mvar BAIXA DO FEIJAO          H3 RN                     ;BCP;SUP;SUPERVISAO     ;CENTRAL EÓLICA BAIXA DO FEIJÃO I SA                            ;30/06/2016;;
RNBFJ ;RNBFJ-0BCH4         ;BC 34P5 kV  6P5 Mvar BAIXA DO FEIJAO          H4 RN                     ;BCP;SUP;SUPERVISAO     ;CENTRAL EÓLICA BAIXA DO FEIJÃO I SA                            ;30/06/2016;;
RNBFJ ;RNBFJ-0BCH5         ;BC 34P5 kV  6P5 Mvar BAIXA DO FEIJAO          H5 RN                     ;BCP;SUP;SUPERVISAO     ;CENTRAL EÓLICA BAIXA DO FEIJÃO I SA                            ;30/06/2016;;
RNBFJ ;RNBFJ-0BCH6         ;BC 34P5 kV  6P5 Mvar BAIXA DO FEIJAO          H6 RN                     ;BCP;SUP;SUPERVISAO     ;CENTRAL EÓLICA BAIXA DO FEIJÃO I SA                            ;30/06/2016;;
RNBFJ ;RNBFJ-0BCH7         ;BC 34P5 kV  7P0 Mvar BAIXA DO FEIJAO          H7 RN                     ;BCP;SUP;SUPERVISAO     ;CENTRAL EÓLICA BAIXA DO FEIJÃO I SA                            ;07/08/2017;;
RNBSL ;RNBSL-0BC1          ;BC 34P5 kV   16 Mvar BLOCO SUL                H1 RN                     ;BCP;SUP;SUPERVISAO     ;Santa Mônica Energias Renováveis Ltda.                         ;01/06/2016;;
RNCA1 ;RNCA1-0BC1          ;BC 34P5 kV  6P0 Mvar CALANGO 1                H1 RN                     ;BCP;SUP;SUPERVISAO     ;Calango 1 Energia Renovável SA                                 ;30/04/2016;;
RNCA1 ;RNCA1-0BCH2         ;BC 34P5 kV  6P0 Mvar CALANGO 1                H2 RN                     ;BCP;SUP;SUPERVISAO     ;Calango 1 Energia Renovável SA                                 ;30/04/2016;;
RNCA2 ;RNCA2-0BCH2         ;BC 34P5 kV  6P5 Mvar CALANGO 2                H2 RN                     ;BCP;SUP;SUPERVISAO     ;Calango 2 Energia Renovável SA                                 ;30/04/2016;;
RNCA2 ;RNCA2-0BCH3         ;BC 34P5 kV  5P5 Mvar CALANGO 2                H3 RN                     ;BCP;SUP;SUPERVISAO     ;Calango 2 Energia Renovável SA                                 ;30/04/2016;;
RNCA2 ;RNCA2-0H1           ;BC 34P5 kV  6P0 Mvar CALANGO 2                H1 RN                     ;BCP;SUP;SUPERVISAO     ;Calango 2 Energia Renovável SA                                 ;30/04/2016;;
RNCA3 ;RNCA3-0BCH4         ;BC 34P5 kV  5P0 Mvar CALANGO 3                H4 RN                     ;BCP;SUP;SUPERVISAO     ;CALANGO 6 ENERGIA RENOVAVEL S.A.                               ;06/10/2016;;
RNCA3 ;RNCA3-0BCH5         ;BC 34P5 kV  5P0 Mvar CALANGO 3                H5 RN                     ;BCP;SUP;SUPERVISAO     ;CALANGO 6 ENERGIA RENOVAVEL S.A.                               ;06/10/2016;;
RNCA3 ;RNCA3-0BCH6         ;BC 34P5 kV  5P0 Mvar CALANGO 3                H6 RN                     ;BCP;SUP;SUPERVISAO     ;CALANGO 6 ENERGIA RENOVAVEL S.A.                               ;06/10/2016;;
RNCAJ ;RNCAJ-0BCF8         ;BC 34P5 kV  6P5 Mvar CAJU                     F8 RN                     ;BCP;SUP;SUPERVISAO     ;Ventos de Santa Tereza 04 Energias Renováveis S.A.             ;01/01/2023;27/06/2023;
RNCAJ ;RNCAJ-0BCJ7         ;BC 34P5 kV  6P5 Mvar CAJU                     J7 RN                     ;BCP;SUP;SUPERVISAO     ;Ventos de Santa Tereza 04 Energias Renováveis S.A.             ;01/01/2023;;
RNCAJ ;RNCAJ-0BCM8         ;BC 34P5 kV  6P5 Mvar CAJU                     M8 RN                     ;BCP;SUP;SUPERVISAO     ;Ventos de Santa Tereza 04 Energias Renováveis S.A.             ;01/01/2023;;
RNCAJ ;RNCAJ-0LE           ;BC 34P5 kV  6P5 Mvar CAJU                     L7 RN                     ;BCP;SUP;SUPERVISAO     ;Ventos de Santa Tereza 04 Energias Renováveis S.A.             ;01/01/2023;;
RNCAJ ;RNCAJ-0N12          ;BC 34P5 kV  6P5 Mvar CAJU                    N12 RN                     ;BCP;SUP;SUPERVISAO     ;Ventos de Santa Tereza 04 Energias Renováveis S.A.             ;01/01/2023;;
RNCAJ ;RNCAJ-0Q11          ;BC 34P5 kV  6P5 Mvar CAJU                    Q11 RN                     ;BCP;SUP;SUPERVISAO     ;Ventos de Santa Tereza 04 Energias Renováveis S.A.             ;01/01/2023;;
RNCDV ;RNCDV-0BC1          ;BC 34P5 kV  7P0 Mvar CAMPO VENTOS             H1 RN                     ;BCP;SUP;SUPERVISAO     ;Campo dos Ventos II Energias Renováveis SA                     ;29/02/2016;12/05/2016;
RNCMR ;RNCMR-0BC1          ;BC 34P5 kV 13P5 Mvar COL CUMARU               H1 RN                     ;BCP;SUP;SUPERVISAO     ;ENEL GREEN POWER CUMARU 01 S.A.                                ;31/08/2021;;
RNCMR ;RNCMR-0BCH2         ;BC 34P5 kV 13P5 Mvar COL CUMARU               H2 RN                     ;BCP;SUP;SUPERVISAO     ;ENEL GREEN POWER CUMARU 01 S.A.                                ;31/08/2021;;
RNCRD ;RNCRD-0BC1          ;BC 13P8 kV  3P6 Mvar CURRAIS NOVOS 2          H1 RN                     ;BCP;SIM;SIMULACAO      ;CHESF - Companhia Hidro Elétrica do São Francisco              ;;31/12/1990;
RNCRD ;RNCRD-0BC2          ;BC 13P8 kV  3P6 Mvar CURRAIS NOVOS 2          H2 RN                     ;BCP;SIM;SIMULACAO      ;CHESF - Companhia Hidro Elétrica do São Francisco              ;;31/12/1990;
RNCRD ;RNCRD-0BC3          ;BC 13P8 kV  3P6 Mvar CURRAIS NOVOS 2          H3 RN                     ;BCP;SIM;SIMULACAO      ;CHESF - Companhia Hidro Elétrica do São Francisco              ;;31/12/1990;
RNCUT ;RNCUT-0BCH2         ;BC 34P5 kV   20 Mvar CUTIA                    H2 RN                     ;BCP;SUP;SUPERVISAO     ;USINA DE ENERGIA EOLICA CUTIA S/A                              ;22/09/2020;;
RNCUT ;RNCUT-0BCH3         ;BC 34P5 kV   20 Mvar CUTIA                    H3 RN                     ;BCP;SUP;SUPERVISAO     ;USINA DE ENERGIA EOLICA CUTIA S/A                              ;22/09/2020;;
RNCUT ;RNCUT-0H1           ;BC 34P5 kV   20 Mvar CUTIA                    H1 RN                     ;BCP;SUP;SUPERVISAO     ;USINA DE ENERGIA EOLICA CUTIA S/A                              ;22/09/2020;;
RNETD ;RNETD-0BC1          ;BC   69 kV 21P3 Mvar EXTREMOZ II              H1 RN                     ;BCP;COM;COMPLEMENTAR   ;SE NARANDIBA S.A.                                              ;05/07/2015;18/07/2015;
RNETD ;RNETD-0BC2          ;BC   69 kV 21P3 Mvar EXTREMOZ II              H2 RN                     ;BCP;COM;COMPLEMENTAR   ;SE NARANDIBA S.A.                                              ;05/07/2015;21/07/2015;
RNETD ;RNETD-0BC3          ;BC   69 kV 21P3 Mvar EXTREMOZ II              H3 RN                     ;BCP;COM;COMPLEMENTAR   ;SE NARANDIBA S.A.                                              ;05/07/2015;18/07/2015;
RNETD ;RNETD-0BC4          ;BC   69 kV 21P3 Mvar EXTREMOZ II              H4 RN                     ;BCP;COM;COMPLEMENTAR   ;SE NARANDIBA S.A.                                              ;05/07/2015;18/07/2015;
RNEUD ;RNEUD-0BC1          ;BC 34P5 kV  5P0 Mvar EURUS II                 H1 RN                     ;BCP;SUP;SUPERVISAO     ;Eurus II Energias Renováveis SA                                ;31/03/2015;01/01/2015;
RNEUD ;RNEUD-0BC2          ;BC 34P5 kV  5P0 Mvar EURUS II                 H2 RN                     ;BCP;SUP;SUPERVISAO     ;Eurus II Energias Renováveis SA                                ;31/03/2015;01/01/2015;
RNGAM ;RNGAM-0BCH2         ;BC 34P5 kV  7P0 Mvar GAMELEIRA                H2 RN                     ;BCP;SUP;SUPERVISAO     ;SPE Gameleira Energia S.A.                                     ;25/11/2020;;
RNGAM ;RNGAM-0BCH3         ;BC 34P5 kV  7P0 Mvar GAMELEIRA                H3 RN                     ;BCP;SUP;SUPERVISAO     ;SPE Gameleira Energia S.A.                                     ;25/11/2020;;
RNGAM ;RNGAM-0H1           ;BC 34P5 kV  7P0 Mvar GAMELEIRA                H1 RN                     ;BCP;SUP;SUPERVISAO     ;SPE Gameleira Energia S.A.                                     ;25/11/2020;;
RNGLH ;RNGLH-0BC1          ;BC 34P5 kV 4P59 Mvar GALINHOS                 H1 RN                     ;BCP;COM;COMPLEMENTAR   ;Brasventos Eolo Gerador de Energia S.A                         ;30/06/2014;01/02/2014;
RNGLH ;RNGLH-0BC2          ;BC 34P5 kV 4P59 Mvar GALINHOS                 H2 RN                     ;BCP;COM;COMPLEMENTAR   ;Brasventos Eolo Gerador de Energia S.A                         ;30/06/2014;01/02/2014;
RNJCD ;RNJCD-0BC1          ;BC   69 kV 21P3 Mvar JOAO CAMARA 2            H1 RN                     ;BCP;COM;COMPLEMENTAR   ;CHESF - Companhia Hidro Elétrica do São Francisco              ;28/02/2014;28/02/2014;
RNJCD ;RNJCD-0BC2          ;BC   69 kV 21P3 Mvar JOAO CAMARA 2            H2 RN                     ;BCP;COM;COMPLEMENTAR   ;CHESF - Companhia Hidro Elétrica do São Francisco              ;28/02/2014;28/02/2014;
RNJCD ;RNJCD-0BC3          ;BC   69 kV 21P3 Mvar JOAO CAMARA 2            H3 RN                     ;BCP;COM;COMPLEMENTAR   ;CHESF - Companhia Hidro Elétrica do São Francisco              ;28/02/2014;28/02/2014;
RNJCD ;RNJCD-0BC4          ;BC   69 kV 21P3 Mvar JOAO CAMARA 2            H4 RN                     ;BCP;COM;COMPLEMENTAR   ;CHESF - Companhia Hidro Elétrica do São Francisco              ;28/02/2014;28/02/2014;
RNJCD ;RNJCD-2BC5          ;BC  230 kV 50P5 Mvar JOAO CAMARA 2            H1 RN                     ;BCP;BAS;BASICA         ;CHESF - Companhia Hidro Elétrica do São Francisco              ;30/11/2017;26/11/2017;28/02/2014
RNJCD ;RNJCD-2BC6          ;BC  230 kV 50P5 Mvar JOAO CAMARA 2            H2 RN                     ;BCP;BAS;BASICA         ;CHESF - Companhia Hidro Elétrica do São Francisco              ;30/11/2017;19/11/2017;31/01/2016
RNJCT ;RNJCT-1BC1          ;BC  138 kV   50 Mvar J. CAMARA III            H1 RN                     ;BCP;COM;COMPLEMENTAR   ;CHESF - Companhia Hidro Elétrica do São Francisco              ;30/10/2014;25/09/2014;31/03/2013
RNJDA ;RNJDA-0H1           ;BC 34P5 kV   15 Mvar JANDAIRA I               H1 RN                     ;BCP;SUP;SUPERVISAO     ;JANDAIRA I ENERGIAS RENOVAVEIS S.A.                            ;01/02/2022;;
RNJDA ;RNJDA-0H2           ;BC 34P5 kV   15 Mvar JANDAIRA I               H2 RN                     ;BCP;SUP;SUPERVISAO     ;JANDAIRA I ENERGIAS RENOVAVEIS S.A.                            ;01/02/2022;;
RNLAN ;RNLAN-0BC1          ;BC 34P5 kV  6P0 Mvar LANCHINHA                H1 RN                     ;BCP;SUP;SUPERVISAO     ;GESTAMP EÓLICA LANCHINHA SA                                    ;30/04/2016;20/02/2016;
RNMDR ;RNMDR-0BCH1         ;BC 34P5 kV 17P5 Mvar MONTE DO RONCA           H1 RN                     ;BCP;SUP;SUPERVISAO     ;VENTOS DE SAO FERNANDO I ENERGIA S.A                           ;31/07/2020;03/10/2020;
RNMIT ;RNMIT-0BC1          ;BC 34P5 kV 4P59 Mvar MIASSABA 3               H1 RN                     ;BCP;COM;COMPLEMENTAR   ;Brasventos Miassaba 3 Geradora de Energia SA                   ;30/06/2014;01/02/2014;
RNMDR ;RNMNR-0BCH2         ;BC 34P5 kV 17P5 Mvar MONTE DO RONCA           H2 RN                     ;BCP;SUP;SUPERVISAO     ;VENTOS DE SAO FERNANDO I ENERGIA S.A                           ;31/07/2020;03/10/2020;
RNMDR ;RNMNR-0BCH3         ;BC 34P5 kV 17P5 Mvar MONTE DO RONCA           H3 RN                     ;BCP;SUP;SUPERVISAO     ;VENTOS DE SAO FERNANDO I ENERGIA S.A                           ;30/11/2020;;
RNMNV ;RNMNV-0BC1          ;BC 34P5 kV 8P87 Mvar MUNDO NOVO                1 RN                     ;BCP;SUP;SUPERVISAO     ; SPE 2 – Central Eólica Mundo  Novo S.A.                       ;31/08/2023;30/01/2024;
RNMNV ;RNMNV-0BC2          ;BC 34P5 kV 8P87 Mvar MUNDO NOVO                2 RN                     ;BCP;SUP;SUPERVISAO     ; SPE 2 – Central Eólica Mundo  Novo S.A.                       ;31/08/2023;30/01/2024;
RNMSD ;RNMSD-0BC1          ;BC 13P8 kV  3P6 Mvar MOSSORO II               H1 RN                     ;BCP;BAS;BASICA         ;CHESF - Companhia Hidro Elétrica do São Francisco              ;;31/12/1990;
RNMSD ;RNMSD-0BC2          ;BC 13P8 kV  3P6 Mvar MOSSORO II               H2 RN                     ;BCP;BAS;BASICA         ;CHESF - Companhia Hidro Elétrica do São Francisco              ;;31/12/1990;
RNMSD ;RNMSD-0BC3          ;BC 13P8 kV  3P6 Mvar MOSSORO II               H3 RN                     ;BCP;BAS;BASICA         ;CHESF - Companhia Hidro Elétrica do São Francisco              ;;31/12/1990;
RNMSD ;RNMSD-0BC4          ;BC 13P8 kV  3P6 Mvar MOSSORO II               H4 RN                     ;BCP;BAS;BASICA         ;CHESF - Companhia Hidro Elétrica do São Francisco              ;;31/12/1990;
RNNTD ;RNNTD-0BC1          ;BC   69 kV 21P3 Mvar NATAL II                 H1 RN                     ;BCP;SUP;SUPERVISAO     ;CHESF - Companhia Hidro Elétrica do São Francisco              ;;31/12/1990;
RNNTD ;RNNTD-0BC2          ;BC   69 kV 21P3 Mvar NATAL II                 H2 RN                     ;BCP;SUP;SUPERVISAO     ;CHESF - Companhia Hidro Elétrica do São Francisco              ;;31/12/1990;
RNNTD ;RNNTD-0BC3          ;BC   69 kV 21P3 Mvar NATAL II                 H3 RN                     ;BCP;SUP;SUPERVISAO     ;CHESF - Companhia Hidro Elétrica do São Francisco              ;;31/12/1990;
